Date,AAPL,AAPL,AAPL,AAPL,AAPL
2020-10-22T00:00:00.000,114.02837075211397,114.60118635769001,111.25168945435153,112.37789916992188,101988000
2020-10-23T00:00:00.000,112.99925284491812,113.15459517987493,110.95072209723901,111.68858337402344,82572600
2020-10-26T00:00:00.000,110.6885775032748,113.15458121285103,109.591492767667,111.69828033447266,111850700
2020-10-27T00:00:00.000,112.12546171107986,113.86331505621116,111.20314074462335,113.203125,92276800
2020-10-28T00:00:00.000,111.69827875394513,112.06720563801413,107.86334871753533,107.96043395996094,143937800
2020-10-29T00:00:00.000,109.09636307884779,113.52351567412646,108.93131000553764,111.96041870117188,146129200
2020-10-30T00:00:00.000,107.82451896896531,108.72742584588708,104.58182577242385,105.68861389160156,190272600
2020-11-02T00:00:00.000,105.93134082759394,107.45560232371076,104.19348732192323,105.60124206542969,122866900
2020-11-03T00:00:00.000,106.4653046968192,108.24198610997585,105.56239787070092,107.22257995605469,107624400
2020-11-04T00:00:00.000,110.81481127564828,112.22256612959036,109.07695763364633,111.60121154785156,138235500
2020-11-05T00:00:00.000,114.51377102362441,116.13512470354975,113.46524018924022,115.56230926513672,126387100
2020-11-06T00:00:00.000,115.07120221763194,115.92703675245446,112.94133225108231,115.43104553222656,114457900
2020-11-09T00:00:00.000,117.19133287792215,118.6404186508716,112.86352313794548,113.12610626220703,154515300
2020-11-10T00:00:00.000,112.37727008295128,114.36124992222891,110.99625432436308,112.78573608398438,138023400
2020-11-11T00:00:00.000,113.97224059958567,116.3452388928094,113.24283383562194,116.2090835571289,112295000
2020-11-12T00:00:00.000,116.33552114136147,117.22053084100786,115.31434868339849,115.93677520751953,103162300
2020-11-13T00:00:00.000,116.16044760960408,116.38412816982795,114.63355658842221,115.98538970947266,81581900
2020-11-16T00:00:00.000,115.65471322677983,117.66787522451466,114.90585901966058,116.996826171875,91183000
2020-11-17T00:00:00.000,116.26742672482064,117.35666927518157,115.6936229499769,116.11181640625,74271000
2020-11-18T00:00:00.000,115.35324564020682,116.53002096182686,114.75999422898965,114.78916931152344,76322100
2020-11-19T00:00:00.000,114.36124340716778,115.7908817492475,113.60266161420516,115.38241577148438,74113000
2020-11-20T00:00:00.000,115.38240319501891,115.50883100676269,114.06947274108221,114.11809539794922,73604300
2020-11-23T00:00:00.000,113.96250558761568,114.39042656864258,110.62668524347754,110.72393798828125,127959300
2020-11-24T00:00:00.000,110.78229252304031,112.66901946402936,109.49852961528087,112.0076904296875,113874200
2020-11-25T00:00:00.000,112.37724673524147,113.5442943299849,112.00767597497685,112.84406280517578,76499200
2020-11-27T00:00:00.000,113.36924718338975,114.26398425207363,113.02885888768483,113.3886947631836,46691300
2020-11-30T00:00:00.000,113.75828376790362,117.6484533013128,113.60267342501068,115.78117370605469,169410200
2020-12-01T00:00:00.000,117.68735624187373,120.07980962174469,116.71481385558914,119.35040283203125,127728200
2020-12-02T00:00:00.000,118.66961579736986,119.98255392256038,117.57064559900594,119.70051574707031,89004200
2020-12-03T00:00:00.000,120.1284151780445,120.38127824003541,118.85438720785504,119.56434631347656,78967600
2020-12-04T00:00:00.000,119.23369890903952,119.48656201518021,118.1833513172949,118.893310546875,78260400
2020-12-07T00:00:00.000,118.95165604515132,121.14960390007961,118.89330587676078,120.35211944580078,86712000
2020-12-08T00:00:00.000,120.95507789382133,121.54832923828494,119.71021762648395,120.96479797363281,82225500
2020-12-09T00:00:00.000,121.11068659164964,122.49169482167979,117.67761359703715,118.43619537353516,115089200
2020-12-10T00:00:00.000,117.19133090530717,120.46880067316184,116.85094263147249,119.85609436035156,81312200
2020-12-11T00:00:00.000,119.06836726112641,119.38930803641776,117.23999020597732,119.04891967773438,86939800
2020-12-14T00:00:00.000,119.2336797308675,119.9630864267169,118.20278730843776,118.43619537353516,79184500
2020-12-15T00:00:00.000,120.92591997852064,124.38817601169539,120.72168696233577,124.36872100830078,157243700
2020-12-16T00:00:00.000,123.91162528457596,124.84525763713049,123.08495834508075,124.3006362915039,98208600
2020-12-17T00:00:00.000,125.3606965932024,126.02203307421959,124.52430962121518,125.16619110107422,94359800
2020-12-18T00:00:00.000,125.41907088363601,125.55522622218948,122.65704668745983,123.18222045898438,192541500
